id,birth_yr,gender,race,schooling,parent_edu,afqt,income,wage
8148,1962,female,hispanic,14,10,39.196,46000,22.5
8149,1958,female,hispanic,15,14,65.001,56400,27.65
8150,1962,female,hispanic,20,10,83.533,52000,20
8152,1961,female,hispanic,16,11,44.121,80000,38.46
8154,1957,male,hispanic,12,12,16.365,49000,24
8155,1960,male,hispanic,16,12,19.101,95000,41.52
8156,1961,male,hispanic,18,11,33.393,110000,41.35
8158,1959,male,black,15,12,24.099,100000,29
8162,1960,male,hispanic,12,12,28.291,140000,67.3
8169,1958,female,hispanic,18,12,28.073,78000,43.02
8170,1960,female,hispanic,12,12,65.886,40000,19.23
8173,1957,male,hispanic,7,8,1.335,9000,9.64
8175,1963,female,hispanic,12,9,14.763,35000,48.75
8176,1963,female,hispanic,12,9,10.003,45000,14
8177,1960,male,hispanic,7,7,0,62000,18.26
8178,1962,female,hispanic,11,10,8.061,34000,15
8179,1960,male,hispanic,9,10,20.583,75000,24.03
8181,1961,female,hispanic,12,11,17.154,55000,28
8186,1957,male,black,11,11,0.923,8000,6.97
8191,1959,male,black,13,12,48.565,26000,13
8193,1959,female,hispanic,14,12,53.065,85000,35
8200,1959,male,hispanic,12,11,9.733,3600,1.38
8201,1962,male,hispanic,12,11,15.715,50000,16.82
8202,1960,female,hispanic,6,6,0.177,6500,8
8208,1964,female,black,16,9,51.492,72000,39.74
8211,1960,male,hispanic,8,12,1.611,12000,9
8212,1957,female,black,16,13,71.745,90000,1.44
8213,1962,female,hispanic,11,10,13.505,16000,10.25
8214,1961,male,hispanic,13,11,3.179,110000,35.25
8215,1963,female,hispanic,13,10,52.358,22000,12.64
8216,1961,male,hispanic,11,11,4.955,64000,30.76
8217,1960,female,hispanic,20,12,63.738,119000,45.76
8218,1962,female,hispanic,12,11,58.602,34000,16.15
8219,1963,male,hispanic,16,9,53.782,50000,20.94
8226,1959,female,hispanic,16,14,91.372,120000,51.28
8227,1961,female,hispanic,16,11,81.523,47000,26.92
8228,1963,male,hispanic,12,9,79.3,70000,30
8232,1959,male,hispanic,3,3,2.321,22000,12
8233,1964,male,hispanic,12,8,8.512,50000,24.18
8235,1958,female,hispanic,14,14,70.174,47000,38.77
8243,1961,female,hispanic,12,12,51.192,40000,9
8249,1960,male,black,12,13,20.994,30000,17
8251,1960,female,black,14,12,35.833,36000,10
8254,1961,female,black,12,11,2.512,24000,10.57
8256,1964,male,black,12,8,20.702,71000,34.13
8261,1961,female,hispanic,10,10,14.532,7510,9
8262,1962,female,hispanic,18,11,14.484,9000,33.65
8263,1963,male,hispanic,18,10,77.383,49000,18.5
8264,1958,female,hispanic,12,8,5.388,20000,11
8265,1958,female,hispanic,12,12,6.997,60000,28.84
8267,1957,male,hispanic,8,9,19.994,38152,16.5
8268,1964,male,hispanic,14,8,25.331,65000,30.21
8271,1957,female,hispanic,14,13,25.371,29,16.82
8272,1961,male,hispanic,12,10,26.42,52000,29.73
8273,1958,female,hispanic,12,12,70.095,66000,31.73
8275,1959,male,hispanic,11,11,34.679,60000,28.75
8282,1958,male,hispanic,12,12,35.843,33600,15.9
8286,1957,female,hispanic,12,12,16.944,35000,11.62
8290,1960,male,hispanic,12,12,17.772,37000,20
8291,1962,male,hispanic,12,11,28.03,8000,4.16
8292,1958,male,hispanic,10,10,0.102,57000,22.75
8294,1964,female,hispanic,14,9,16.176,44000,20.91
8296,1963,female,hispanic,10,9,4.115,19000,11.17
8299,1959,female,hispanic,16,13,82.651,92000,44.71
8300,1961,male,hispanic,13,12,88.647,106000,51.92
8301,1962,male,hispanic,14,10,17.504,44000,21.63
8302,1961,male,hispanic,16,10,65.576,67500,15.75
8304,1960,male,hispanic,12,12,58.643,90000,38.46
8309,1961,female,hispanic,10,8,7.705,33000,11.92
8315,1962,female,hispanic,12,10,31.291,40000,19.23
8316,1962,male,hispanic,14,9,60.048,36000,18.6
8317,1963,female,hispanic,12,8,45.237,34000,20.2
8319,1962,female,hispanic,12,10,45.108,30308,15.18
8323,1962,male,hispanic,12,10,42.231,43000,19.8
8329,1962,female,hispanic,12,10,7.472,30000,16.19
8334,1963,female,hispanic,12,10,15.368,25000,17.8
8337,1962,female,hispanic,12,11,27.526,6000,9.3
8340,1957,female,hispanic,12,11,39.079,30000,16.77
8342,1961,male,hispanic,12,11,20.35,2400,10.71
8343,1963,female,hispanic,12,10,15.96,27000,13.75
8345,1963,female,hispanic,14,9,13.128,20000,17.52
8346,1964,female,hispanic,16,8,40.182,40000,29.67
8351,1961,female,hispanic,14,11,34.542,52000,24.63
8352,1963,female,hispanic,14,9,20.419,10000,5.58
8355,1961,male,hispanic,12,11,32.758,36000,17
8361,1959,male,hispanic,14,13,52.383,50000,25
8374,1963,female,hispanic,13,9,43.846,25000,13.25
8375,1957,female,hispanic,12,12,25.098,30000,15.62
8376,1959,female,hispanic,12,12,11.542,300,2.57
8379,1962,male,hispanic,16,10,50.214,160000,96.15
8380,1963,male,hispanic,14,8,15.79,52000,21.6
8381,1962,male,hispanic,13,10,60.232,55000,26.3
8382,1963,male,hispanic,14,9,38.513,60000,28.84
8383,1960,female,hispanic,12,11,5.264,15000,9.5
8384,1961,male,black,12,11,2.995,59000,31.25
8386,1958,male,hispanic,13,11,70.056,47000,26
8389,1959,female,hispanic,13,11,13.984,15000,7.45
8390,1962,male,hispanic,14,10,32.505,82000,31.53
8391,1957,female,hispanic,12,12,28.111,114000,37.74
8393,1962,female,hispanic,11,10,6.147,5000,10
8395,1957,female,hispanic,16,14,58.898,66658,31.73
8399,1961,female,hispanic,15,11,15.769,70000,22.5
8402,1962,male,hispanic,15,9,31.837,32000,15.38
8406,1959,male,hispanic,9,8,10.619,41000,12.71
8408,1963,female,hispanic,13,9,40.191,16900,15.62
8409,1957,male,hispanic,16,12,65.532,80000,38.75
8413,1962,female,hispanic,12,10,24.112,11000,6.04
8414,1961,female,black,18,12,70.044,25000,14
8416,1963,female,black,16,10,41.197,110000,109.61
8417,1964,female,black,16,9,54.052,12000,13.22
8421,1963,male,black,12,9,24.978,70000,33.65
8422,1962,female,black,14,10,56.957,31000,15.21
8423,1964,male,black,12,8,21.014,29229,13.91
8428,1959,female,black,18,13,26.329,42000,20.19
8430,1962,female,black,14,11,80.012,65000,31.75
8431,1962,female,black,16,10,46.333,63000,25.39
8433,1963,male,black,12,8,11.794,65000,25.2
8434,1961,female,black,16,11,49.053,53000,23.25
8463,1962,female,black,16,11,74.528,90000,34.61
8479,1961,female,black,12,11,31.705,28000,15
8480,1962,female,black,12,9,13.867,43627,19.23
8481,1964,male,black,12,8,5.854,20000,15.8
8482,1958,female,black,15,14,9.675,43000,20.67
8483,1960,female,black,13,12,12.412,23000,11.25
8488,1961,female,black,16,12,79.867,61000,23.84
8489,1962,female,black,20,11,45.787,57000,24.26
8490,1960,female,black,14,12,22.593,22000,7.05
8492,1959,female,black,12,12,41.82,14000,8.85
8494,1960,female,black,16,12,7.288,15960,8.25
8497,1961,male,black,12,10,38.066,43000,13.65
8498,1961,male,black,12,11,32.552,37000,21.21
8500,1964,female,black,12,8,17.273,18000,11.75
8502,1961,female,black,12,10,21.625,18000,13
8504,1963,male,black,12,9,7.956,77000,30
8509,1961,male,black,12,10,21.514,55000,19.8
8513,1960,female,black,12,12,28.165,31000,20
8517,1957,male,black,18,16,44.636,12000,5.76
8532,1962,female,black,12,10,14.33,35000,14.22
8539,1957,female,black,12,12,8.23,20600,7.19
8540,1958,female,black,12,12,21.24,40000,18.5
8541,1959,male,black,14,14,30.96,67000,16.11
8553,1958,female,black,14,12,57.327,73000,35.09
8557,1962,female,black,12,9,2.663,4000,7.5
8558,1962,female,black,12,10,37.583,39000,21.36
8559,1961,male,black,12,11,20.726,80000,36.82
8560,1964,male,black,12,9,41.19,39600,16
8561,1963,female,black,14,10,16.445,5000,7.25
8568,1962,female,black,12,11,51.516,41000,16.48
8569,1964,male,black,12,9,0.094,14000,14.25
8574,1959,male,black,10,9,1.658,22949,11.16
8575,1962,male,black,12,10,1.859,32000,10
8577,1960,male,black,11,10,18.058,40000,12
8578,1962,female,black,10,8,8.903,27000,14.51
8582,1963,male,black,12,9,16.019,45000,20
8583,1959,female,black,12,11,25.467,20000,9
8588,1962,male,black,12,9,43.602,75000,32.77
8604,1963,male,black,12,6,28.857,76000,33.65
8612,1960,female,black,12,11,46.149,41000,19.71
8615,1959,female,black,12,11,8.478,20000,11.5
8617,1963,male,black,12,9,12.182,30000,27.47
8618,1958,female,black,12,12,12.601,28000,14.4
8620,1961,male,black,15,12,26.936,30000,12.09
8622,1964,female,black,14,9,12.108,20000,9.61
8623,1957,male,black,16,15,56.785,127000,32.05
8625,1963,male,black,18,10,39.652,63000,30.28
8627,1957,male,black,12,12,1.577,31000,15.69
8630,1964,male,black,12,8,4.394,31000,16.25
8633,1961,male,black,13,12,27.317,20000,12.25
8636,1959,female,black,16,12,20.606,48000,20
8640,1957,male,black,17,16,65.35,370314,118.58
8642,1961,female,black,12,12,20.18,18000,11.12
8643,1963,female,black,12,10,13.036,16000,9
8648,1963,female,black,14,10,29.207,39000,18.75
8651,1961,male,black,12,11,2.727,18000,8
8652,1961,female,black,14,11,33.71,66000,31.73
8657,1960,male,black,11,10,3.947,34000,10
8658,1962,female,black,12,11,28.209,40000,19.9
8661,1962,male,black,12,10,26.126,40000,17.5
8662,1962,female,black,12,10,5.943,1452,0.58
8663,1960,male,black,12,12,37.193,38000,18.6
8664,1957,female,black,14,12,21.843,63893,30.71
8665,1964,female,black,12,9,20.197,3500,12
8667,1962,male,black,12,10,14.36,39000,19.47
8673,1957,female,black,14,13,38.563,29000,22.95
8679,1960,female,black,12,12,6.617,36000,16.13
8680,1963,female,black,14,9,21.339,25000,10.22
8681,1961,male,black,12,10,20.572,60000,18.53
8682,1960,male,black,11,12,0.877,1200,15
8684,1964,female,black,12,9,15.258,25948,12.48
8685,1959,female,black,14,12,29.508,9000,6.41
8688,1964,female,black,13,9,8.567,22000,13
8689,1961,male,black,12,12,3.65,33000,16.25
8693,1958,female,black,12,12,15.236,42000,20.19
8698,1964,male,black,16,9,38.892,97000,33.91
8722,1958,male,hispanic,14,12,61.999,51000,24.51
8723,1960,male,hispanic,14,11,24.006,25000,10.5
8726,1961,male,hispanic,12,9,2.059,40000,16.25
8727,1963,male,hispanic,12,7,17.73,45000,20.79
8741,1963,male,hispanic,16,9,40.836,45000,76.92
8749,1957,male,black,9,9,18.298,26000,21
8787,1964,female,black,12,8,7.868,10000,13.25
8790,1960,male,black,12,12,11.875,56000,24
8791,1963,female,black,15,9,10.086,6000,9
8793,1960,male,black,12,12,43.984,48000,22.5
8794,1961,female,black,14,10,28.781,25000,15.88
8811,1959,female,hispanic,12,12,6.079,34000,17.03
8815,1964,female,hispanic,13,8,35.277,17000,9.1
8852,1960,male,hispanic,12,10,4.367,14400,13.75
8854,1962,female,hispanic,12,9,12.04,33000,17.12
8855,1959,male,hispanic,12,12,51.674,42000,19
8856,1963,male,hispanic,12,7,39.498,36000,9.89
8857,1959,male,hispanic,11,10,30.258,59700,22.96
8859,1963,male,hispanic,12,9,52.504,37000,12.21
8860,1957,male,hispanic,13,14,20.313,32000,18.33
8864,1961,female,hispanic,14,10,9.678,27000,12.98
8868,1963,male,hispanic,11,7,17.637,17000,12
8870,1963,female,hispanic,9,10,12.625,12160,7.66
8871,1961,male,hispanic,12,10,26.747,27000,12.64
8872,1962,male,hispanic,12,8,8.236,57000,22
8877,1963,male,hispanic,12,9,21.165,76000,18.72
8879,1963,male,hispanic,12,8,37.111,38000,13
8880,1958,male,hispanic,14,12,29.702,141000,54.23
8881,1959,male,hispanic,12,12,12.711,63700,30.07
8889,1960,female,hispanic,12,12,34.314,23000,11.05
8890,1961,female,hispanic,14,11,39.998,30000,14.42
8893,1962,male,hispanic,12,10,38.413,52000,5.95
8895,1960,female,hispanic,12,11,6.531,500,10
8897,1960,male,hispanic,13,13,46.449,65000,29
8898,1962,male,hispanic,12,11,31.203,42000,9.75
8900,1962,female,hispanic,12,11,19.329,16000,14
8903,1960,male,hispanic,14,11,39.667,3600,28.94
8905,1962,female,hispanic,15,10,16.545,40000,27
8907,1961,male,hispanic,12,10,32.839,30000,13
8908,1959,male,hispanic,12,12,20.308,13000,8
8909,1962,female,hispanic,12,10,26.139,23000,15
8910,1963,female,hispanic,14,8,9.609,25000,7.5
8911,1958,male,hispanic,12,12,24.157,21000,11.42
8912,1959,female,hispanic,13,13,30.864,35000,19.72
8914,1963,male,hispanic,12,8,81.673,42000,20.34
8915,1961,male,hispanic,12,9,28.976,32000,13.5
8916,1957,female,hispanic,12,12,7.955,40000,25.64
8917,1959,male,hispanic,12,11,32.33,100000,160.25
8923,1963,male,hispanic,13,10,48.546,8000,16.8
8924,1964,male,hispanic,11,9,17.381,30000,16.2
8926,1962,female,hispanic,12,10,33.786,18000,8.97
8927,1960,female,hispanic,14,12,13.237,10000,5.26
8930,1960,male,hispanic,14,13,35.725,92000,40
8931,1962,female,hispanic,16,11,54.811,80000,48.22
8932,1962,female,hispanic,12,11,13.958,24000,15.15
8933,1959,male,hispanic,14,13,63.95,66000,26.22
8934,1961,female,hispanic,12,12,11.816,34607,16.63
8935,1963,male,hispanic,10,10,33.618,27000,15
8936,1964,male,hispanic,11,9,37.518,31600,15
8938,1959,female,hispanic,16,12,12.105,56000,26.92
8939,1960,female,hispanic,14,13,52.137,16000,10.1
8940,1962,female,hispanic,15,10,38.341,25000,12.5
8941,1963,male,hispanic,17,9,90.906,122000,37.5
8942,1964,female,hispanic,13,8,65.708,7000,15.38
8943,1958,male,hispanic,14,13,74.375,48000,17.75
8944,1964,female,hispanic,12,6,32.256,43000,31.25
8946,1962,female,hispanic,14,9,60.055,23000,13.07
8947,1963,male,hispanic,12,9,40.526,60000,28.75
8949,1962,female,hispanic,10,10,12.731,12000,8.58
8950,1964,male,hispanic,12,7,9.62,12000,4.86
8952,1961,male,hispanic,12,11,48.264,72000,24.72
8954,1963,male,hispanic,14,9,51.336,51000,19.05
8955,1962,female,hispanic,7,6,4.398,1000,11.87
8957,1961,male,hispanic,12,12,19.238,7000,6.73
8958,1963,male,hispanic,11,9,15.355,800,0.38
8960,1958,female,black,10,10,15.624,3700,2.3
8962,1959,female,black,12,13,34.415,59000,31.73
8963,1959,male,hispanic,12,12,18.435,45919,16.9
8964,1964,male,hispanic,12,8,17.156,67400,27.77
8972,1962,male,black,12,9,13.577,5000,12.5
8973,1964,male,hispanic,11,9,20.816,45000,11
8974,1963,female,black,14,9,60.603,32000,15.38
8977,1959,female,black,12,12,18.309,46000,18.42
8982,1963,female,black,16,10,47.8,32000,13.9
8986,1959,male,black,14,14,39.34,110000,42
8994,1960,male,black,14,12,40.654,92000,39.31
8998,1957,male,black,12,12,3.45,39000,18.75
8999,1960,male,black,11,11,17.943,132000,40.06
9010,1961,male,black,14,9,20.259,70000,28.84
9012,1958,female,black,12,12,30.922,50000,17.42
9014,1957,male,black,11,12,1.088,90000,29.95
9015,1958,male,black,12,9,12.5,55000,20.67
9016,1963,male,black,12,9,47.932,74000,33.17
9020,1960,male,black,12,11,33.96,42729,20.5
9021,1964,female,black,12,19,1.439,600,4.65
9029,1959,female,black,12,12,32.286,54000,10.27
9030,1959,male,black,12,11,12.208,21500,10
9031,1961,male,black,12,11,4.27,56000,20.1
9032,1962,male,black,12,10,32.677,31000,14.53
9043,1964,male,black,12,7,0,33000,17.5
9044,1964,male,black,11,8,11.65,28000,14
9045,1962,female,black,18,10,45.129,15000,15
9046,1961,female,black,9,9,4.018,8000,7.7
9051,1963,male,black,12,8,0.187,2000,3.87
9053,1960,female,black,12,12,2.042,500,5.33
9057,1964,female,black,12,7,14.933,30000,16
9061,1964,male,black,11,8,21.326,20000,22.85
9064,1962,female,black,14,10,37.69,13000,8.5
9065,1958,female,black,12,14,10.737,40000,19.23
9066,1961,male,black,14,11,12.73,65000,19.23
9068,1961,male,black,12,10,6.715,10000,5.79
9069,1960,male,black,12,11,6.783,40000,18.75
9070,1963,female,black,12,9,14.983,23000,12.28
9075,1959,male,black,12,12,46.301,54000,25.96
9076,1964,male,black,9,7,2.222,27000,9.3
9092,1961,female,black,14,11,34.777,36000,17.5
9093,1964,male,black,11,8,2.004,2000,9.15
9095,1959,female,black,14,13,14.88,48000,23.07
9096,1961,male,black,12,11,16.127,50000,22.11
9097,1963,male,black,12,8,17.382,65000,26
9099,1962,male,black,16,10,59.367,104000,50
9100,1963,female,black,12,10,32.559,31000,14.6
9102,1962,male,black,14,11,33.854,70000,26
9107,1958,male,black,20,15,20.581,20000,11.07
9110,1962,male,black,12,9,17.864,18000,19.28
9112,1964,male,black,12,8,26.823,48200,20.07
9113,1961,female,black,16,10,13.366,39769,19.12
9115,1961,female,black,14,10,53.75,100000,37.25
9116,1962,male,black,12,10,20.713,18000,13
9117,1958,female,black,14,13,50.682,50000,20.9
9134,1957,female,hispanic,12,13,87.747,50000,16.95
9144,1962,female,hispanic,14,9,73.405,5642,9.93
9157,1961,female,black,12,10,25.268,24200,16.3
9174,1961,female,hispanic,14,1,42.476,50000,25.3
9180,1957,female,black,11,11,15.414,5400,7.5
9182,1959,female,black,12,12,5.141,12000,10
9188,1960,female,black,12,12,11.334,24000,16.31
9189,1961,male,black,12,10,38.712,33000,16
9190,1961,male,black,12,11,23.091,70000,29.91
9191,1960,male,black,12,12,16.023,20000,5.81
9193,1964,female,black,15,8,37.585,68000,20.97
9194,1957,male,black,9,10,13.782,24000,16
9195,1958,female,black,18,14,47.228,75000,36.05
9196,1960,male,black,18,13,47.109,70000,16.15
9198,1957,male,black,13,14,26.461,15000,9.61
9203,1958,male,black,12,12,12.739,38000,17
9206,1964,female,black,16,7,7.116,40000,18.25
9215,1961,male,black,13,12,35.608,88000,37.63
9219,1962,female,black,12,10,38.744,29000,10.62
9220,1958,female,hispanic,12,8,12.922,32000,17
9223,1962,female,hispanic,12,9,48.125,45000,21.51
9224,1960,male,black,12,11,2.311,50000,19.82
9225,1961,female,black,14,10,17.346,16000,13
9229,1964,female,hispanic,16,9,50.092,50000,32.69
9230,1961,male,black,12,11,88.767,68000,26
9233,1961,female,hispanic,16,11,6.229,23000,12.37
9237,1962,male,black,18,10,63.707,370314,256.41
9253,1962,male,hispanic,12,9,28.766,40000,18.73
9256,1962,female,hispanic,12,10,14.56,70000,34.18
9274,1957,female,black,13,12,13.302,34000,16.34
9279,1959,male,black,12,12,49.786,700,31.25
9281,1963,female,black,12,9,23.225,36000,11.62
9284,1960,female,hispanic,14,9,13.536,70000,14
9285,1962,male,black,10,10,1.729,19000,9.3
9295,1963,male,black,14,9,43.241,93000,44.71
9299,1958,male,black,10,10,50.22,34144,16.8
9301,1958,male,black,16,14,48.657,55000,29.8
9303,1961,male,black,16,12,23.839,48000,13.75
9305,1962,female,black,14,11,59.955,96000,45
9307,1963,male,black,13,10,0.599,4500,18
9308,1964,female,black,16,9,35.791,72000,24.35
9316,1961,male,black,11,11,20.419,33000,13.75
9319,1957,female,black,13,13,25.759,52000,34.06
9320,1960,female,black,14,12,61.146,77000,42.3
9324,1961,male,black,12,10,41.251,70000,26.44
9327,1961,male,black,14,10,7.7,32000,28
9332,1957,female,black,18,16,46.143,80000,38.46
9333,1959,female,black,13,13,28.607,45000,26.92
9340,1963,female,black,12,9,14.766,39000,18.91
9341,1960,female,black,14,12,42.847,54000,17.87
9342,1962,female,black,16,10,32.772,37500,20.6
9345,1957,male,hispanic,20,13,94.443,85000,41.58
9347,1957,female,black,13,12,35.576,52000,29.67
9350,1960,male,hispanic,11,10,15.076,47000,19.79
9357,1964,male,hispanic,16,8,59.615,47000,25.82
9359,1960,female,hispanic,12,12,35.54,46000,22.11
9360,1962,female,hispanic,16,11,84.813,91000,34.61
9365,1963,female,hispanic,13,10,21.412,20000,19.23
9371,1963,female,hispanic,11,8,24.548,70000,31.25
9373,1959,male,black,16,14,53.871,100000,32.05
9380,1963,female,hispanic,15,9,30.145,21000,12
9381,1957,female,hispanic,14,12,37.45,58000,30.14
9387,1963,male,hispanic,12,10,21.247,65000,21
9389,1963,male,hispanic,18,9,100,130000,62.5
9391,1959,male,black,11,11,0.264,24000,13.75
9392,1959,female,black,12,12,12.822,28000,10.5
9401,1958,female,black,18,13,33.708,52000,23.8
9412,1959,male,black,10,9,10.911,40000,16
9413,1960,female,black,11,10,15.116,27000,15.83
9414,1962,male,black,13,9,23.407,38000,15.65
9416,1957,female,hispanic,16,16,93.535,4800,23.07
9419,1959,male,black,16,13,77.616,105000,44.01
9420,1957,male,hispanic,19,15,94.605,56389,27.11
9421,1957,female,black,16,15,53.578,118000,45.38
9422,1960,male,black,16,12,49.886,110000,40.68
9423,1963,female,black,16,9,26.127,43000,22.09
9425,1964,male,hispanic,16,8,43.985,150000,72.11
9426,1958,male,hispanic,16,14,20.967,70000,43.26
9437,1964,male,black,12,8,22.351,29000,12
9443,1964,male,black,18,8,43.746,67000,20.19
9446,1957,female,black,16,14,30.308,58000,33
9483,1958,female,hispanic,12,12,14.249,19000,11.6
9484,1959,male,hispanic,12,11,10.776,23000,16.5
9485,1961,female,hispanic,12,11,31.61,27000,12.98
9503,1957,male,black,12,12,5.727,20000,8.75
9504,1960,female,black,15,12,61.821,68000,20.7
9512,1958,female,black,12,12,23.901,20000,9.68
9513,1963,male,black,14,10,55.819,90000,28.84
9514,1964,female,black,12,7,31.947,10000,19
9517,1958,female,hispanic,9,9,59.335,27000,14.45
9521,1957,female,black,12,12,10.318,22000,15.65
9531,1962,male,hispanic,11,11,3.651,78000,26.31
9534,1961,female,black,16,11,21.852,110000,40.68
9536,1957,female,black,12,13,11.001,60000,28.84
9540,1959,male,hispanic,12,12,34.599,35000,14.42
9541,1962,female,hispanic,12,4,30.795,12000,11.15
9543,1960,male,black,16,13,76.66,111000,53.36
9544,1958,female,black,17,15,64.141,20000,27.9
9548,1964,male,hispanic,13,9,29.033,8000,4.39
9557,1958,female,black,14,14,12.792,15000,25.64
9560,1964,female,black,15,9,35.894,36000,10.05
9561,1957,male,black,14,12,14.054,7000,9
9565,1960,male,black,12,12,10.588,50000,16.02
9568,1962,female,black,14,10,36.031,19000,10.43
9569,1963,male,black,14,8,18.582,22000,14.1
9570,1958,male,black,12,11,27.39,42000,16.27
9572,1963,male,black,16,9,54.672,54000,25.96
9573,1963,male,black,11,8,12.503,14000,12
9574,1959,female,hispanic,9,9,26.713,63000,30.28
9576,1963,female,hispanic,14,8,89.867,61000,29.32
9578,1961,female,hispanic,12,10,47.674,23000,14.8
9579,1962,female,hispanic,12,9,37.621,25000,21
9580,1964,male,hispanic,17,8,54.916,105000,43.92
9598,1957,male,black,10,11,6.842,7200,2.5
9607,1960,male,black,12,12,57.216,10000,9.37
9609,1960,female,black,12,11,26.484,12180,6.74
9619,1957,female,hispanic,13,13,50.971,49000,49.2
9622,1958,male,hispanic,12,12,67.154,45000,17
9635,1964,female,black,14,8,88.889,22880,22
9636,1963,male,black,13,9,80.002,20000,40.69
9637,1959,female,hispanic,16,12,20.084,75000,36.05
9638,1960,male,hispanic,19,12,63.977,105000,50.48
9640,1961,female,black,16,11,40.346,90000,43.26
9641,1960,female,hispanic,12,12,54.165,23000,16
9643,1959,male,hispanic,12,12,24.915,25280,19.44
9646,1962,male,hispanic,12,10,52.329,87000,27.69
9651,1962,male,hispanic,12,11,57.711,88000,28.2
9655,1964,female,hispanic,12,8,16.856,50000,24.03
9659,1962,female,hispanic,12,10,6.912,60000,28.84
9660,1958,female,hispanic,13,13,46.917,51654,24.83
9661,1959,female,hispanic,14,13,51.764,140000,73.07
9662,1963,female,hispanic,14,11,44.158,55000,28.36
9665,1958,female,hispanic,18,14,28.498,85000,30.66
9667,1960,male,hispanic,17,15,100,370314,85
9669,1964,male,hispanic,16,8,53.36,150000,57.69
9675,1963,female,black,14,9,38.447,63000,22.6
9676,1958,female,black,18,12,37.327,57001,18.14
9677,1962,male,black,16,11,42.142,48000,14.2
9679,1962,male,black,12,10,45.018,30000,14.42
9686,1963,female,black,12,10,16.753,12000,25
9687,1961,male,black,12,11,5.458,31000,16.25
9697,1958,male,black,19,15,89.324,370314,98.83
9708,1958,female,black,20,14,51.035,370314,57.69
9747,1957,male,black,16,15,84.295,5000,19.4
9749,1957,female,black,18,15,62.898,70000,237.98
9757,1961,female,black,12,10,5.797,34000,18
9759,1964,female,black,15,8,18.226,516,10.5
9760,1961,male,black,12,11,9.714,117400,12.24
9761,1963,male,black,12,9,57.841,105000,25.24
9762,1964,male,hispanic,12,8,13.382,57000,21.92
9770,1963,male,hispanic,10,8,9.697,80000,30.76
9776,1959,male,hispanic,10,11,14.556,72000,19.25
9777,1960,male,hispanic,14,11,87.993,77000,37.01
9778,1960,female,hispanic,12,12,10.418,58000,27.88
9779,1961,male,hispanic,10,9,19.826,24000,11.53
9786,1959,male,hispanic,16,12,61.822,30000,11.53
9789,1963,female,hispanic,12,9,61.388,20000,13
9790,1964,female,hispanic,12,8,23.728,65000,30.76
9809,1960,female,hispanic,12,9,13.71,33000,17.5
9810,1960,male,hispanic,12,12,28.998,18000,13.25
9811,1957,female,hispanic,12,9,11.406,12000,13.47
9812,1958,male,hispanic,17,7,1.936,20000,10
9814,1964,male,hispanic,12,9,12.916,52000,25
9817,1960,female,hispanic,12,11,13.068,30500,14.7
9820,1961,female,hispanic,16,11,71.877,78000,34.09
9822,1964,male,hispanic,13,8,47.067,80000,32.05
9823,1958,male,black,12,13,30.966,45000,20
9824,1961,female,black,18,11,32.201,80000,34.18
9835,1964,male,hispanic,14,8,17.429,43500,20.91
9838,1958,female,hispanic,14,14,51.181,37000,18.5
9839,1961,female,hispanic,16,12,37.277,21000,12
9847,1963,male,hispanic,16,9,41.708,130000,47.11
9848,1964,male,hispanic,12,9,47.78,70000,22.43
9852,1964,female,hispanic,12,8,22.537,15787,6.35
9854,1963,male,hispanic,12,8,22.882,1200,10.25
9858,1959,female,hispanic,12,12,28.937,16000,10.38
9860,1960,male,hispanic,12,11,19.008,28000,13.61
9862,1962,female,hispanic,12,10,11.473,29000,12.78
9863,1963,female,hispanic,14,9,62.653,120000,57.69
9868,1961,male,hispanic,13,11,69.68,12000,10
9871,1959,female,black,12,13,48.132,45000,28.5
9872,1961,female,black,18,12,30.417,85000,37.95
9873,1964,male,black,16,8,76.314,96000,45.02
9874,1964,female,black,12,8,5.625,15600,10
9876,1957,male,hispanic,12,13,76.76,14000,9.4
9877,1962,female,black,12,10,8.926,43000,20.67
9879,1962,male,black,16,9,43.527,45000,19.23
9883,1959,male,hispanic,16,12,60.08,98000,37.69
9884,1959,male,hispanic,12,12,23.341,25000,4.32
9886,1964,male,hispanic,12,8,13.593,40000,15.38
9893,1958,male,black,14,12,44.877,30000,21.42
9895,1959,female,hispanic,14,12,23.059,39552,20.6
9896,1958,female,hispanic,18,13,81.673,35000,173.12
9901,1958,male,hispanic,14,12,39.609,15500,16.27
9902,1960,male,hispanic,11,12,26.934,27000,14.5
9905,1961,male,hispanic,12,11,54.011,37000,17.78
9913,1959,female,hispanic,10,10,15.256,33240,15.5
9914,1964,male,hispanic,11,8,15.882,47000,25
9919,1963,male,hispanic,11,8,2.175,18000,28.14
9922,1959,female,hispanic,11,11,25.589,58000,22.3
9923,1957,female,hispanic,14,12,12.466,12000,10
9927,1958,female,hispanic,12,12,33.352,36000,18
9928,1960,male,black,14,12,25.137,65521,31.25
9929,1962,male,black,14,11,34.064,52000,53.84
9933,1962,male,hispanic,12,11,70.325,79000,35
9934,1964,male,hispanic,20,8,79.847,115000,46.07
9936,1959,male,hispanic,12,12,43.419,67000,30.9
9939,1959,female,hispanic,16,13,31.68,20000,16.8
9940,1957,female,hispanic,9,9,12.467,3000,12.5
9941,1960,female,hispanic,8,8,6.72,5600,3.91
